fid;objectid;ccod_cact;iidtn_frt;llib_frt;cdom_frt;cinse_dep;layer;path;area;frt_com;area_ha;CodeINSEE;coordX;coordY;geo_shape
5627;"9629";"8692";F08887U;For�t communale de Colroy-La-Roche;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3904132";"1";"390";"67076";7.1783232384;48.3851046654;"MultiPolygon (((1010027.3 6813865.5, 1009999.4 6813905.2, 1009993 6813929.5, 1010016.4 6814001.8, 1010021.6 6814011.5, 101004"
6740;"6609";"8625";F12655S;For�t communale de Seingbouse;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1970479";"1";"197";"57316";6.8383662914;49.0980859401;"MultiPolygon (((979507.6 6894390.1, 979504.970505 6894409.92639, 979485.116786 6894427.520821, 979495.1 6894428.1, 979498.8 6"
6996;"6916";"8625";F13002B;For�t communale de Heining-L�s-Bouzonville;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"312384";"1";"31";"57309";6.5873699131;49.3031598136;"MultiPolygon (((960793.9 6917484.5, 960789.3 6917511.3, 960781.8 6917539, 960774 6917561.3, 960762.1 6917590.9, 960763.7 6917"
4626;"8783";"8682";F03419M;For�t communale de Radonvilliers;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3193611";"1";"319";"10313";4.4768615882;48.3171560819;"MultiPolygon (((804828.3 6793137.1, 804867.9 6793224.2, 804881 6793246.6, 804901.9 6793267.6, 804905.5 6793270.1, 804891.2 67"
4564;"8712";"8682";F03330B;For�t communale de Prugny;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"873845";"1";"87";"10307";3.9337688046;48.2386054977;"MultiPolygon (((769454.3 6794108.9, 769375 6794005.2, 769395.5 6793982.7, 769403.3 6793974.2, 769420.5 6793958.8, 769438.9 67"
4494;"8638";"8682";F03226B;For�t communale de Proverville;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1740356";"1";"174";"10306";4.6691213009;48.2335535940;"MultiPolygon (((823491.803892 6793146.500228, 823492.8 6793151.4, 823453.2 6793166.3, 823424.8 6793174.5, 823375.4 6793186.2,"
5600;"9468";"8691";F08854N;For�t communale de Burbach;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1139335";"1";"114";"67070";7.1092690162;48.8994302019;"MultiPolygon (((1001565.9 6873576.8, 1001553.9 6873597.9, 1001550.3 6873604.2, 1001542.3 6873618.5, 1001615.4 6873670.6, 1001"
5496;"9601";"8692";F08722L;For�t communale de Breitenau;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1078683";"1";"108";"67062";7.2807267915;48.3135718152;"MultiPolygon (((1016712 6809592.3, 1016845.8 6809528.7, 1016873.6 6809498.5, 1016897.1 6809472.3, 1017040.3 6809516.5, 101709"
5281;"9563";"8692";F08436L;For�t communale de Blancherupt;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"937329";"1";"94";"67050";7.1933877543;48.4056667126;"MultiPolygon (((1010359.2 6819912.7, 1010377.2 6819920.1, 1010384.8 6819929.2, 1010372.5 6819948.8, 1010377.2 6819951, 101039"
5239;"9672";"8693";F08378F;For�t communale de Boofzheim;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"717434";"1";"72";"67055";7.7054294187;48.3427050725;"MultiPolygon (((1046701.7 6813133.2, 1046653.4 6813094.6, 1046624.6 6813063.1, 1046599.4 6813034.1, 1046553.2 6812978.6, 1046"
5108;"9696";"8693";F08470T;For�t communale de Bootzheim;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1003686";"1";"100";"67056";7.5883129625;48.1901161555;"MultiPolygon (((1041251 6798091.9, 1041238.5 6798083.3, 1041223.7 6798073.4, 1041217.2 6798069, 1041222.4 6798057.7, 1041231."
7902;"118";"8325";F09531O;For�t communale de Lignol;NON;"56";rdf_pub.frt_reg53;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg53.shp;"526193";"1";"53";"56110";-3.2695831471;48.0248820086;"MultiPolygon (((232326.6 6787685.2, 232333.4 6787694.6, 232336.5 6787698.1, 232344.3 6787707.1, 232349.4 6787713.6, 232351.1"
5103;"9692";"8693";F08452B;For�t communale de Bolsenheim;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"319153";"1";"32";"67054";7.5913953580;48.4322149723;"MultiPolygon (((1039890.6 6824312.8, 1039886.8 6824306.3, 1039879.4 6824287.4, 1039869.3 6824295.8, 1039862.9 6824302.2, 1039"
10730;"12684";"8785";F18155G;For�t communale de Sansan;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"19789";"1";"2";"32411";0.6102132953;43.5306401249;"MultiPolygon (((506716.5 6273030.2, 506728.8 6273084.9, 506717 6273087.9, 506664.9 6273100.9, 506632.4 6273108.7, 506638.5 62"
5474;"9593";"8692";F08691G;For�t communale de Bourg-Bruche;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"4638236";"1";"464";"67059";7.1383144082;48.3676779300;"MultiPolygon (((1006065.9 6813586.8, 1006061.3 6813565.9, 1006028.7 6813512.9, 1006016.7 6813494.6, 1006038.5 6813469.1, 1006"
13135;"13368";"8805";F19165C;For�t communale de Caloire;NON;"42";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"318636";"1";"32";"42031";4.2219496063;45.4058445354;"MultiPolygon (((795911.1 6479104.9, 795910.1 6479099.8, 795908.9 6479092.2, 795905 6479082.1, 795902.9 6479076.6, 795899.4 64"
10585;"12502";"8785";F17965Y;For�t communale de S�goufielle;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"104573";"1";"10";"32425";1.1252769900;43.6278609404;"MultiPolygon (((548525.094667 6282580.769041, 548545.2571 6282599.339766, 548544.2 6282611.1, 548541.7 6282726.1, 548541.6 62"
6736;"6607";"8625";F12653Q;For�t communale de Havange;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"856057";"1";"86";"57305";5.9944072786;49.3886205364;"MultiPolygon (((916355.1 6925330.8, 916349.4 6925314, 916342.2 6925302.9, 916340.7 6925294, 916340.5 6925292.7, 916336.743254"
11119;"12713";"8785";F58495U;For�t communale de Sarraguzan;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"34678";"1";"3";"32415";0.3361044846;43.3723872972;"MultiPolygon (((483893.5 6256202.7, 483904 6256221.5, 483919.8 6256239.5, 483973.7 6256282.5, 483984.2 6256287.7, 483990.4 62"
4488;"8644";"8682";F03232H;For�t communale de Pouy-Sur-Vannes;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"905625";"1";"91";"10301";3.5994780307;48.2802352119;"MultiPolygon (((744620.1 6797584.7, 744578.7 6797630.9, 744557.7 6797666.7, 744539.4 6797698.7, 744538.4 6797773.5, 744537.9"
7969;"210";"8325";F09637Q;For�t communale de Melrand;NON;"56";rdf_pub.frt_reg53;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg53.shp;"252314";"1";"25";"56128";-3.1101112989;47.9978107993;"MultiPolygon (((243195.1 6783025.6, 243193.6 6783017.5, 243203.4 6782997.3, 243206.6 6782991.2, 243224.6 6782956.8, 243233.1"
4510;"8660";"8682";F03256F;For�t communale de Praslin;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1010704";"1";"101";"10302";4.2317228659;48.0303701621;"MultiPolygon (((791740.9 6770274.4, 791741.5 6770281.4, 791741.5 6770283.4, 791732.2 6770303.8, 791700.5 6770341.7, 791699.5"
5310;"9565";"8692";F08466P;For�t communale de Boersch;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"6051586";"1";"605";"67052";7.3604025880;48.4643738691;"MultiPolygon (((1026267.1 6828715.1, 1026336.9 6828573.6, 1026349.1 6828548.7, 1026368.4 6828466.9, 1026360.9 6828452.4, 1026"
8262;"659";"8345";F00753Y;For�t communale de Jouac;NON;"87";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"323695";"1";"32";"87080";1.2326380410;46.3314821268;"MultiPolygon (((564489.1 6583408.1, 564455.6 6583346, 564435.6 6583255.7, 564424.9 6583236.8, 564381.6 6583150.8, 564377.4 65"
5380;"9401";"8691";F08553Y;For�t communale de Bischholtz;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"336356";"1";"34";"67044";7.5180913910;48.8902599501;"MultiPolygon (((1031059.8 6875457.9, 1031177.6 6875523.6, 1031197.4 6875486.2, 1031223.8 6875439.3, 1031275.8 6875357.3, 1031"
6876;"6785";"8625";F12858N;For�t communale de Liocourt;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"112332";"1";"11";"57406";6.3484033634;48.9160907813;"MultiPolygon (((945083.4 6873769.2, 945229.4 6873828.6, 945266.8 6873844.5, 945371 6873789.7, 945442.7 6873729.4, 945484.8 68"
7911;"130";"8325";F09544B;For�t communale de Langonnet;NON;"56";rdf_pub.frt_reg53;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg53.shp;"1049695";"1";"105";"56100";-3.4713980953;48.1410815791;"MultiPolygon (((217071.7 6799919.2, 217064.1 6799945.2, 217056.7 6799968.8, 217055.1 6799973.4, 217049.8 6799989.1, 217047.1"
6873;"6783";"8625";F12856L;For�t communale de Lindre-Basse;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"175607";"1";"18";"57404";6.7369789143;48.7899822133;"MultiPolygon (((974297.4 6861007.1, 974279.4 6861018.1, 974351.1 6861143.9, 974361.6 6861162.4, 974375.5 6861168.4, 974385.7"
5596;"9467";"8691";F08851K;For�t communale de La Walck;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"29851";"1";"3";"67048";7.6392686317;48.8621403429;"MultiPolygon (((1040112.2 6872391.3, 1040092.1 6872446.7, 1040065.5 6872468.4, 1040059.8 6872533.1, 1040221.7 6872553.7, 1040"
8215;"612";"8345";F00530J;For�t communale de Limoges;NON;"87";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"978432";"1";"98";"87085";1.2817521521;45.8655629624;"MultiPolygon (((565763.6 6530028.4, 565768.3 6530046.1, 565772.1 6530051.8, 565776.2 6530057.1, 565786.9 6530070.9, 565799.3"
12954;"13175";"8805";F18883G;For�t communale de Charlieu;NON;"42";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"35307";"1";"4";"42033";4.3162805820;46.1234884532;"MultiPolygon (((799692 6558231, 799696.4 6558228.9, 799698.2 6558228.1, 799712.5 6558221.2, 799714.5 6558219.7, 799720.5 6558"
4306;"8417";"8681";F02978N;For�t communale de Chagny;NON;"08";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2004102";"1";"200";"8095";4.7146987315;49.5834479747;"MultiPolygon (((824889.6 6942894.8, 824870 6942931.5, 824851.1 6942966.7, 824841.8 6943007.9, 824854.8 6943039.5, 824865.8 69"
12800;"13169";"8805";F18876Z;For�t communale de Chalmazel-Jeansagni�re-Couzan;NON;"42";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"50731";"1";"5";"42039";3.8297763493;45.7116619128;"MultiPolygon (((764665.6 6508896.8, 764675.7 6508884.8, 764691.3 6508869.7, 764695.7 6508867.4, 764716.2 6508860.5, 764731.6"
4201;"8306";"8681";F02832X;For�t communale de Champigneul-Sur-Vence;NON;"08";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"469849";"1";"47";"8099";4.6588776339;49.7016560051;"MultiPolygon (((819678.3 6955853.7, 819585.9 6955808.6, 819570.242475 6955802.543556, 819517.4 6955778.7, 819246.8 6956060.8,"
4225;"8331";"8681";F02863C;For�t communale de Chalandry-Elaire;NON;"08";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"442089";"1";"44";"8096";4.7453481704;49.7022702713;"MultiPolygon (((826824.4 6957091.5, 826823 6957085.4, 826799.2 6956987.1, 826797.1 6956982.1, 826783.8 6956978.6, 826767.1 69"
5692;"9814";"8693";F08988R;For�t communale de Bindernheim;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"516437";"1";"52";"67040";7.6159655124;48.2874350198;"MultiPolygon (((1041425.8 6807353, 1041418.5 6807408.5, 1041410.4 6807474.9, 1041408.7 6807488.3, 1041450.9 6807527.3, 104146"
6892;"6801";"8625";F12876F;For�t communale de Lidrezing;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"339387";"1";"34";"57401";6.7132745025;48.8830783137;"MultiPolygon (((972407.2 6870265, 972439.5 6870260.3, 972518 6870254.8, 972541.8 6870261.5, 972562.8 6870250.2, 972579.1 6870"
8334;"729";"8345";F01073G;For�t communale de Lauri�re;NON;"87";rdf_pub.frt_reg75;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg75.shp;"431976";"1";"43";"87083";1.4874048420;46.0893871103;"MultiPolygon (((584207.5 6553631.9, 584207.6 6553640.1, 584207.8 6553649.4, 584205.7 6553696.4, 584204.3 6553732.8, 584217.5"
9877;"10070";"8720";F15827S;For�t sectionale des Aubars;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"59000";"1";"6";"48106";3.1208291938;44.7900533571;"MultiPolygon (((708269.3 6408518.8, 708263.6 6408552.9, 708257.3 6408590.3, 708245.3 6408658.3, 708245.3 6408658.8, 708244.8"
4455;"8595";"8682";F03176D;For�t communale d'Eaux-Puiseaux;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2829136";"1";"283";"10222";3.8555367537;48.1445326788;"MultiPolygon (((761064.8 6779027.7, 761076 6779031.9, 761116.4 6778971.9, 761147 6778935.3, 761209.2 6778859.9, 761222.9 6778"
10042;"10290";"8720";F16078J;For�t sectionale de Nasbinals;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1099172";"1";"110";"48104";3.0306237629;44.6504310526;"MultiPolygon (((701724.4 6393716.1, 701745.1 6393730.8, 701765.9 6393739.6, 701785.5 6393741.7, 701806.1 6393738.1, 701829.5"
11055;"10402";"8720";F25361K;For�t communale de Naussac-Fontanes-Naussac;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"350832";"1";"35";"48105";3.8045201235;44.7576332737;"MultiPolygon (((766332.8 6403763.5, 766349.3 6403748.1, 766347.2 6403744.7, 766346.8 6403744.1, 766351.6 6403740.5, 766351.8"
10557;"12470";"8785";F17930P;For�t communale de Valence-Sur-Ba�se;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"87351";"1";"9";"32459";0.3650133980;43.8923658456;"MultiPolygon (((488519.9 6313907.5, 488509.9 6313880.7, 488506.2 6313867.5, 488501.9 6313852.4, 488498.7 6313841.1, 488492.7"
6802;"6698";"8625";F12761U;For�t communale de Inglange;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1127442";"1";"113";"57345";6.3063575349;49.3470085069;"MultiPolygon (((940188.3 6920678.8, 940196.2 6920688.1, 940211 6920686.8, 940227.1 6920678.1, 940241.2 6920674.7, 940241.7 69"
10112;"10366";"8720";F16164R;For�t sectionale de Valadou;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"160375";"1";"16";"48103";3.3030179761;44.5664623032;"MultiPolygon (((723910.8 6385445, 723903.2 6385462.4, 723972.1 6385505.3, 723974.3 6385536.1, 723977.4 6385560.2, 723986.3 63"
6763;"6647";"8625";F12698J;For�t communale de Ippling;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1054882";"1";"105";"57348";7.0006458521;49.0967944878;"MultiPolygon (((992080.8 6895792.7, 992106.2 6895811.8, 992147.1 6895840, 992217.3 6895861.4, 992305.2 6895870.2, 992313 6895"
9880;"10077";"8720";F15834Z;For�t sectionale de Villesoule;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"91446";"1";"9";"48100";3.7443648049;44.6029509824;"MultiPolygon (((759140.9 6389671.1, 759160.8 6389669.6, 759168.9 6389669.1, 759188.2 6389661.2, 759208.7 6389666.4, 759210.6"
7960;"186";"8325";F09609O;For�t communale de Plouay;NON;"56";rdf_pub.frt_reg53;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg53.shp;"1902943";"1";"190";"56166";-3.3446274123;47.9351614916;"MultiPolygon (((224527.5 6774448.8, 224526.7 6774431.9, 224525.2 6774410.3, 224523.4 6774392.7, 224520.5 6774371.5, 224519 67"
6854;"6759";"8625";F12828J;For�t communale de Jallaucourt;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1747354";"1";"175";"57349";6.4018827801;48.8274738200;"MultiPolygon (((948618.6 6863840, 948636.7 6863845.1, 948672.9 6863855.4, 948734.8 6863876.8, 948772 6863887.1, 948867.2 6863"
6881;"6790";"8625";F12865U;For�t communale de Hombourg-Haut;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3501555";"1";"350";"57332";6.7583960679;49.1305524947;"MultiPolygon (((974599 6897998.2, 974624.6 6898035.8, 974660.8 6898076.4, 974696.4 6898110.8, 974732.7 6898144.8, 974769.6 68"
6721;"6593";"8625";F12638B;For�t communale de Holving;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1689548";"1";"169";"57330";6.9662256265;49.0070112911;"MultiPolygon (((989918.8 6884760.5, 989915.1 6884761.6, 989927.9 6884848.5, 989924.520859 6884873.270575, 989903.052022 68848"
5443;"9428";"8691";F08654V;For�t communale de Diemeringen;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"837003";"1";"84";"67095";7.2145424377;48.9528225398;"MultiPolygon (((1008083.3 6880379.3, 1008076.3 6880356.2, 1008073.2 6880352.9, 1008067.3 6880330.3, 1008068.2 6880320.8, 1008"
6793;"6689";"8625";F12748H;For�t communale de Honskirch;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1068045";"1";"107";"57335";6.9751792203;48.9427224629;"MultiPolygon (((990651.1 6877526.2, 990645.2 6877537.9, 990715.6 6877588.8, 990689.7 6877699.8, 990684.5 6877719.8, 990756.7"
5128;"9347";"8691";F08295A;For�t communale de Dieffenbach-L�s-Woerth;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"860822";"1";"86";"67093";7.8064062307;48.9252369795;"MultiPolygon (((1052102.7 6879934.9, 1052099.9 6879939.9, 1052099.7 6879946.9, 1052097.4 6879951.1, 1052098 6879957.5, 105209"
5142;"9353";"8691";F08312R;For�t communale de Domfessel;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"841978";"1";"84";"67099";7.1463073935;48.9454788580;"MultiPolygon (((1002975.3 6878957.1, 1002960.8 6879014.8, 1002950.6 6879054.3, 1002955 6879072.1, 1003031.1 6879104.2, 100308"
4415;"8546";"8682";F03119Y;For�t communale de Marcilly-Le-Hayer;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1897456";"1";"190";"10223";3.6355847600;48.2978510167;"MultiPolygon (((746510.6 6800434.8, 746508.2 6800464.3, 746516.3 6800478.3, 746519.1 6800483.1, 746519.2 6800483.3, 746524.2"
10632;"12555";"8785";F18019A;For�t communale de Cassagne;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"203351";"1";"20";"31110";0.9993366087;43.1230093819;"MultiPolygon (((537328.9 6227020.1, 537336.1 6227012.4, 537354.9 6226992.4, 537361.2 6226987.3, 537348.3 6226857.7, 537539.3"
10046;"10296";"8720";F16086R;For�t sectionale d'Espinouse;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"450685";"1";"45";"48108";3.5442393721;44.7550743775;"MultiPolygon (((743299.5 6406556.4, 743300.1 6406555.5, 743299.3 6406554.3, 743299.7 6406553.4, 743302.8 6406546.3, 743310.9"
4632;"8790";"8682";F03426T;For�t communale de Marolles-Sous-Ligni�res;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3157095";"1";"316";"10227";3.9250266356;47.9785526330;"MultiPolygon (((768937.7 6763261.8, 769052.1 6763260.8, 769051.3 6763093.9, 768954.2 6763093.5, 768952.8 6763178.2, 768937.4"
4481;"8625";"8682";F03209K;For�t communale de Marnay-Sur-Seine;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"506682";"1";"51";"10225";3.5648325009;48.5241451948;"MultiPolygon (((741459.637017 6824881.100047, 741419.1 6824925.7, 741401.7 6824930.1, 741392.1 6824926.7, 741341.3 6824903.1,"
10560;"12473";"8785";F17933S;For�t communale de Cardeilhac;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1944766";"1";"194";"31108";0.6571514927;43.1885746995;"MultiPolygon (((508335.7 6235417.3, 508338.7 6235417.5, 508342.3 6235417.5, 508366 6235417.3, 508386 6235417.1, 508406.1 6235"
10580;"12496";"8785";F17958R;For�t communale de Cassagnab�re;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"3989581";"1";"399";"31109";0.8230513539;43.2439330352;"MultiPolygon (((523379 6241722.9, 523537.8 6241735.1, 523646.3 6241741.1, 523663.6 6241736.8, 523695.5 6241713.3, 523731.7 62"
6872;"6782";"8625";F12855K;For�t communale de Hombourg-Budange;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"466555";"1";"47";"57331";6.3407161682;49.3003509612;"MultiPolygon (((942142.4 6914986.9, 942136.7 6915017.4, 942198 6915037.1, 942247.3 6915056.7, 942276.7 6915069.7, 942299.8 69"
